file,class,line_comments,block_comments,comment_lines,total_comments
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectCommentExample.java,com.macro.mall.model.CmsSubjectCommentExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectCommentExample.java,com.macro.mall.model.CmsSubjectCommentExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectExample.java,com.macro.mall.model.CmsSubjectExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectExample.java,com.macro.mall.model.CmsSubjectExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectExample.java,com.macro.mall.model.CmsSubjectExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectExample.java,com.macro.mall.model.CmsSubjectExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectProductRelation.java,com.macro.mall.model.CmsSubjectProductRelation,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectProductRelationExample.java,com.macro.mall.model.CmsSubjectProductRelationExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectProductRelationExample.java,com.macro.mall.model.CmsSubjectProductRelationExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectProductRelationExample.java,com.macro.mall.model.CmsSubjectProductRelationExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsSubjectProductRelationExample.java,com.macro.mall.model.CmsSubjectProductRelationExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopic.java,com.macro.mall.model.CmsTopic,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCategory.java,com.macro.mall.model.CmsTopicCategory,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCategoryExample.java,com.macro.mall.model.CmsTopicCategoryExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCategoryExample.java,com.macro.mall.model.CmsTopicCategoryExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCategoryExample.java,com.macro.mall.model.CmsTopicCategoryExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCategoryExample.java,com.macro.mall.model.CmsTopicCategoryExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicComment.java,com.macro.mall.model.CmsTopicComment,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCommentExample.java,com.macro.mall.model.CmsTopicCommentExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCommentExample.java,com.macro.mall.model.CmsTopicCommentExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCommentExample.java,com.macro.mall.model.CmsTopicCommentExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicCommentExample.java,com.macro.mall.model.CmsTopicCommentExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCartItem.java,com.macro.mall.model.OmsCartItem,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCartItemExample.java,com.macro.mall.model.OmsCartItemExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCartItemExample.java,com.macro.mall.model.OmsCartItemExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCartItemExample.java,com.macro.mall.model.OmsCartItemExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCartItemExample.java,com.macro.mall.model.OmsCartItemExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCompanyAddress.java,com.macro.mall.model.OmsCompanyAddress,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCompanyAddressExample.java,com.macro.mall.model.OmsCompanyAddressExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCompanyAddressExample.java,com.macro.mall.model.OmsCompanyAddressExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCompanyAddressExample.java,com.macro.mall.model.OmsCompanyAddressExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsCompanyAddressExample.java,com.macro.mall.model.OmsCompanyAddressExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrder.java,com.macro.mall.model.OmsOrder,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderExample.java,com.macro.mall.model.OmsOrderExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderExample.java,com.macro.mall.model.OmsOrderExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderExample.java,com.macro.mall.model.OmsOrderExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderExample.java,com.macro.mall.model.OmsOrderExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderItem.java,com.macro.mall.model.OmsOrderItem,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderItemExample.java,com.macro.mall.model.OmsOrderItemExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderItemExample.java,com.macro.mall.model.OmsOrderItemExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderItemExample.java,com.macro.mall.model.OmsOrderItemExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderItemExample.java,com.macro.mall.model.OmsOrderItemExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderOperateHistory.java,com.macro.mall.model.OmsOrderOperateHistory,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderOperateHistoryExample.java,com.macro.mall.model.OmsOrderOperateHistoryExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderOperateHistoryExample.java,com.macro.mall.model.OmsOrderOperateHistoryExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderOperateHistoryExample.java,com.macro.mall.model.OmsOrderOperateHistoryExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderOperateHistoryExample.java,com.macro.mall.model.OmsOrderOperateHistoryExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnApply.java,com.macro.mall.model.OmsOrderReturnApply,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnApplyExample.java,com.macro.mall.model.OmsOrderReturnApplyExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnApplyExample.java,com.macro.mall.model.OmsOrderReturnApplyExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnApplyExample.java,com.macro.mall.model.OmsOrderReturnApplyExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnApplyExample.java,com.macro.mall.model.OmsOrderReturnApplyExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnReason.java,com.macro.mall.model.OmsOrderReturnReason,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderSetting.java,com.macro.mall.model.OmsOrderSetting,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderSettingExample.java,com.macro.mall.model.OmsOrderSettingExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderSettingExample.java,com.macro.mall.model.OmsOrderSettingExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderSettingExample.java,com.macro.mall.model.OmsOrderSettingExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\OmsOrderSettingExample.java,com.macro.mall.model.OmsOrderSettingExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbum.java,com.macro.mall.model.PmsAlbum,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumExample.java,com.macro.mall.model.PmsAlbumExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumPic.java,com.macro.mall.model.PmsAlbumPic,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumPicExample.java,com.macro.mall.model.PmsAlbumPicExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumPicExample.java,com.macro.mall.model.PmsAlbumPicExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumPicExample.java,com.macro.mall.model.PmsAlbumPicExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsAlbumPicExample.java,com.macro.mall.model.PmsAlbumPicExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsBrand.java,com.macro.mall.model.PmsBrand,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsBrandExample.java,com.macro.mall.model.PmsBrandExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsBrandExample.java,com.macro.mall.model.PmsBrandExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsBrandExample.java,com.macro.mall.model.PmsBrandExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsBrandExample.java,com.macro.mall.model.PmsBrandExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsComment.java,com.macro.mall.model.PmsComment,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentReplay.java,com.macro.mall.model.PmsCommentReplay,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentReplayExample.java,com.macro.mall.model.PmsCommentReplayExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentReplayExample.java,com.macro.mall.model.PmsCommentReplayExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentReplayExample.java,com.macro.mall.model.PmsCommentReplayExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsCommentReplayExample.java,com.macro.mall.model.PmsCommentReplayExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsFeightTemplate.java,com.macro.mall.model.PmsFeightTemplate,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsFeightTemplateExample.java,com.macro.mall.model.PmsFeightTemplateExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsFeightTemplateExample.java,com.macro.mall.model.PmsFeightTemplateExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsFeightTemplateExample.java,com.macro.mall.model.PmsFeightTemplateExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsFeightTemplateExample.java,com.macro.mall.model.PmsFeightTemplateExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsMemberPrice.java,com.macro.mall.model.PmsMemberPrice,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsMemberPriceExample.java,com.macro.mall.model.PmsMemberPriceExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsMemberPriceExample.java,com.macro.mall.model.PmsMemberPriceExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsMemberPriceExample.java,com.macro.mall.model.PmsMemberPriceExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsMemberPriceExample.java,com.macro.mall.model.PmsMemberPriceExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProduct.java,com.macro.mall.model.PmsProduct,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttribute.java,com.macro.mall.model.PmsProductAttribute,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeCategory.java,com.macro.mall.model.PmsProductAttributeCategory,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeCategoryExample.java,com.macro.mall.model.PmsProductAttributeCategoryExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeCategoryExample.java,com.macro.mall.model.PmsProductAttributeCategoryExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeCategoryExample.java,com.macro.mall.model.PmsProductAttributeCategoryExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeCategoryExample.java,com.macro.mall.model.PmsProductAttributeCategoryExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeExample.java,com.macro.mall.model.PmsProductAttributeExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeExample.java,com.macro.mall.model.PmsProductAttributeExample$Criteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeExample.java,com.macro.mall.model.PmsProductAttributeExample$Criterion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeExample.java,com.macro.mall.model.PmsProductAttributeExample$GeneratedCriteria,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeValue.java,com.macro.mall.model.PmsProductAttributeValue,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeValueExample.java,com.macro.mall.model.PmsProductAttributeValueExample,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-mbg\src\main\java\com\macro\mall\model\PmsProductAttributeValueExample.java,com.macro.mall.model.PmsProductAttributeValueExample$Criteria,0,0,0,0
