repo_owner,repo_name,cbo_mean,cbo_median,cbo_std,cbo_min,cbo_max,dit_mean,dit_median,dit_std,dit_min,dit_max,loc_mean,loc_median,loc_std,loc_min,loc_max
uknownothingsnow_CircleProgress,uknownothingsnow_CircleProgress,5.76,6.0,4.215843134336634,0.0,13.0,1.68,2.0,0.6904105059069326,1.0,4.0,58.04,24.0,97.30727961805667,3.0,384.0
uknownothingsnow_JsBridge,uknownothingsnow_JsBridge,3.5,1.5,5.003224766539689,0.0,18.0,1.15625,1.0,0.36890203262847354,1.0,2.0,36.25,5.0,59.71437391125275,2.0,212.0
umano_AndroidSlidingUpPanel,umano_AndroidSlidingUpPanel,4.9411764705882355,2.0,6.637682090113367,0.0,26.0,1.3529411764705883,1.0,0.7859052479933758,1.0,4.0,118.29411764705883,8.0,270.3813891306783,1.0,900.0
uncle,novel_uncle-novel,7.289962825278811,5.0,8.771430664044221,0.0,57.0,1.657992565055762,1.0,0.8475938639191948,1.0,5.0,63.1635687732342,26.0,248.74253009840047,2.0,3960.0
undertow,io_undertow,5.203673864002578,3.0,6.3642720031106315,0.0,63.0,1.2417015791169836,1.0,0.7174539066785666,1.0,16.0,52.20109571382533,18.0,103.47830222651045,1.0,1531.0
VaughnVernon_IDDD_Samples,VaughnVernon_IDDD_Samples,4.7373271889400925,3.0,5.5727472784709855,0.0,39.0,1.663594470046083,1.0,1.0736903929475359,1.0,12.0,43.74039938556068,30.0,46.7585800846492,1.0,398.0
Vedenin_useful,java-links,2.3041825095057034,2.0,2.489416835386071,0.0,13.0,1.0228136882129277,1.0,0.14959382501852608,1.0,2.0,22.688212927756656,15.0,24.970550093760913,1.0,144.0
vert,x3_vertx-examples,5.339246119733924,5.0,2.6545957397526063,0.0,17.0,1.8226164079822615,2.0,0.520276235685495,1.0,3.0,20.07760532150776,17.0,15.538646002342192,2.0,132.0
vespa,engine_vespa,6.04207769532955,4.0,7.227716901923976,0.0,169.0,1.6164120471409864,1.0,1.5045624848844696,1.0,67.0,52.152859013531206,23.0,91.71443586537133,1.0,2198.0
vinc3m1_RoundedImageView,vinc3m1_RoundedImageView,8.4,9.0,6.434283176858164,0.0,21.0,1.8,2.0,0.7745966692414834,1.0,3.0,84.33333333333333,35.0,139.62432589256204,1.0,461.0
vipshop_vjtools,vipshop_vjtools,3.134564643799472,2.0,3.4733060669672184,0.0,22.0,1.2770448548812665,1.0,0.7627406207856466,1.0,6.0,48.50131926121372,26.0,68.09227223362049,1.0,531.0
vipulasri_Timeline,View,9.0,9.0,8.48528137423857,3.0,15.0,1.5,1.5,0.7071067811865476,1.0,2.0,209.0,209.0,282.842712474619,9.0,409.0
wasabeef_Blurry,wasabeef_Blurry,5.142857142857143,3.5,4.53799587851362,0.0,14.0,1.0,1.0,0.0,1.0,1.0,45.42857142857143,14.0,68.46640308683048,3.0,238.0
wasabeef_glide,transformations,5.555555555555555,5.0,3.3550574147710583,0.0,11.0,2.1481481481481484,2.0,0.769800358919501,1.0,3.0,36.7037037037037,27.0,39.642454723745566,1.0,168.0
wasabeef_richeditor,android,2.4186046511627906,2.0,2.602494756771946,0.0,17.0,1.1395348837209303,1.0,0.4129680806780528,1.0,3.0,18.697674418604652,5.0,59.297689220102434,1.0,343.0
watabou_pixel,dungeon,5.723480333730632,4.0,7.322754238599885,0.0,95.0,2.5446960667461265,2.0,1.6516694011985669,1.0,13.0,46.034564958283674,25.0,76.41964283479649,1.0,990.0
water8394_flink,recommandSystem-demo,3.727272727272727,3.0,3.7788760638872634,0.0,16.0,1.077922077922078,1.0,0.2698066445201162,1.0,2.0,23.83116883116883,16.0,26.255025883479405,4.0,163.0
wdullaer_MaterialDateTimePicker,wdullaer_MaterialDateTimePicker,6.589041095890411,5.0,7.41401753519484,0.0,40.0,1.4657534246575343,1.0,0.6254374420449418,1.0,3.0,103.23287671232876,31.0,194.33044026919893,1.0,1209.0
weibocom_motan,weibocom_motan,5.941943127962086,4.0,5.750667114147231,0.0,30.0,1.4348341232227488,1.0,0.8189741845981824,1.0,7.0,55.55568720379147,23.0,95.20579185496037,1.0,1406.0
WeiYe,Jing_datax-web,5.041009463722397,3.0,5.419861177215696,0.0,35.0,1.38801261829653,1.0,0.6826846853321892,1.0,5.0,43.53627760252366,21.0,87.54327741338636,1.0,1171.0
wendux_DSBridge,Android,2.978723404255319,2.0,3.8981007733539847,0.0,23.0,1.1063829787234043,1.0,0.31166052833390556,1.0,2.0,39.170212765957444,6.0,113.0129502292501,3.0,729.0
wequick_Small,wequick_Small,3.8054054054054056,2.0,4.962355350314678,0.0,29.0,1.4756756756756757,1.0,0.8279773040254175,1.0,7.0,41.76216216216216,6.0,110.81176595272055,2.0,755.0
wildfirechat_im,server,6.406712734452122,3.0,8.066572950357816,0.0,90.0,1.541954590325765,1.0,2.490588396976368,1.0,77.0,156.37314906219152,22.0,1515.868708579294,1.0,47617.0
williamfiset_Algorithms,williamfiset_Algorithms,2.611231101511879,2.0,1.7910440969722103,0.0,12.0,1.0539956803455723,1.0,0.22625364071769136,1.0,2.0,70.18358531317494,47.0,70.18549009601728,1.0,434.0
willowtreeapps_spruce,android,4.860655737704918,3.0,6.094728210769421,0.0,44.0,1.3688524590163935,1.0,0.7518662144943311,1.0,5.0,34.99180327868852,15.0,66.08127926613243,1.0,520.0
winterbe_java8,tutorial,1.0340909090909092,1.0,1.0444034059687686,0.0,5.0,1.0,1.0,0.0,1.0,1.0,23.647727272727273,19.0,20.013236868326757,2.0,95.0
WinterChenS_my,site,6.188888888888889,3.0,7.975939160571223,0.0,36.0,1.1888888888888889,1.0,0.49479185146852445,1.0,4.0,38.84444444444444,11.0,78.0077655470463,2.0,604.0
wiremock_wiremock,wiremock_wiremock,5.751347190146267,4.0,6.754709886939328,0.0,92.0,1.3702848344880678,1.0,0.7952541213814263,1.0,8.0,40.52424942263279,18.0,69.18627847731229,1.0,753.0
woxingxiao_BubbleSeekBar,woxingxiao_BubbleSeekBar,4.9,2.0,6.885016214640461,0.0,33.0,1.3,1.0,0.534983080621924,1.0,3.0,65.26666666666667,12.0,208.43322478770583,3.0,1133.0
wuhaoyu1990_MagicCamera,wuhaoyu1990_MagicCamera,3.5426136363636362,3.0,4.989265055999311,0.0,51.0,1.4659090909090908,1.0,0.6826939036427424,1.0,8.0,41.31534090909091,25.0,52.38782608956562,1.0,400.0
wuyouzhuguli_SpringAll,wuyouzhuguli_SpringAll,5.243386243386244,4.0,4.2773874824890505,0.0,22.0,1.1111111111111112,1.0,0.36900228710243227,1.0,4.0,15.955026455026456,11.0,14.310708595428707,2.0,96.0
WVector_AppUpdate,WVector_AppUpdate,4.4375,3.0,6.012882994434691,0.0,31.0,1.15625,1.0,0.4070314523161609,1.0,3.0,45.703125,13.0,78.58362842695692,1.0,348.0
wxiaoqi_Spring,Cloud-Platform,4.887005649717514,3.0,5.216745389627058,0.0,31.0,1.4067796610169492,1.0,0.8281683801906541,1.0,5.0,33.9774011299435,17.0,45.1269616549519,2.0,232.0
wyouflf_xUtils3,wyouflf_xUtils3,5.224770642201835,3.0,5.356414922569816,0.0,33.0,1.408256880733945,1.0,0.8816227643868755,1.0,6.0,57.61926605504587,23.0,88.13791557366685,1.0,509.0
xcc3641_SeeWeather,xcc3641_SeeWeather,4.9245283018867925,3.0,5.804264627893868,0.0,28.0,1.5377358490566038,1.0,1.1966184760310177,1.0,10.0,29.254716981132077,17.0,36.52606670539215,1.0,192.0
xcltapestry_XCL,Charts,7.740061162079511,3.0,9.806237091046611,0.0,60.0,2.1773700305810397,1.0,1.5544439936930912,1.0,5.0,71.55045871559633,38.0,88.79615653525273,1.0,641.0
xiaojieonly_Ehviewer_CN_SXJ,xiaojieonly_Ehviewer_CN_SXJ,6.876923076923077,4.0,9.82040126222814,0.0,116.0,1.7164835164835164,1.0,1.2405208225455704,1.0,15.0,82.02857142857142,30.0,166.7468099626509,2.0,1865.0
ximsfei_Android,skin-support,6.079012345679012,5.0,5.036862041007699,0.0,33.0,1.3925925925925926,1.0,0.7321773066415239,1.0,7.0,47.84444444444444,23.0,75.02559299306068,3.0,513.0
xkcoding_spring,boot-demo,5.051867219917012,4.0,4.00200140145653,0.0,19.0,1.1307053941908713,1.0,0.4884647768088304,1.0,5.0,14.860995850622407,7.0,19.35894055633211,2.0,168.0
xpipe,io_xpipe,6.958811613774476,5.0,6.4804533285520005,0.0,79.0,1.574611748818366,1.0,1.0867772223026788,1.0,19.0,41.53274814314652,21.0,65.28983542073705,1.0,1011.0
XRecyclerView_XRecyclerView,XRecyclerView_XRecyclerView,3.9096385542168677,2.0,4.846519887515198,0.0,38.0,1.4216867469879517,1.0,0.6054396234485112,1.0,4.0,31.03012048192771,9.0,63.03451913364326,1.0,681.0
xuchengsheng_spring,reading,2.8137931034482757,3.0,2.1788102111667396,0.0,12.0,1.0275862068965518,1.0,0.16406714745748444,1.0,2.0,10.613793103448275,8.0,8.556497526584323,2.0,66.0
xuexiangjys_XUI,xuexiangjys_XUI,5.732487922705314,3.0,6.436606607694038,0.0,53.0,1.6594202898550725,1.0,0.9449861468887457,1.0,9.0,54.903985507246375,16.0,118.41541841945062,1.0,1579.0
xuxueli_xxl,job,4.777777777777778,3.0,5.257798440834761,0.0,26.0,1.128654970760234,1.0,0.3847809968653281,1.0,4.0,51.77777777777778,28.0,98.11150785639884,1.0,1129.0
xxv_android,lifecycle,7.0,7.5,5.215361924162119,0.0,13.0,1.6666666666666667,2.0,0.5163977794943223,1.0,2.0,80.16666666666667,104.0,54.0644676905883,1.0,127.0
yacy_yacy_search_server,yacy_yacy_search_server,5.58491895701198,4.0,6.627746377852707,0.0,84.0,1.3875968992248062,1.0,0.7863529685407391,1.0,10.0,109.00070472163496,44.0,193.73383184606584,1.0,2962.0
Yalantis_Phoenix,Yalantis_Phoenix,4.333333333333333,2.5,4.824454613615987,0.0,18.0,1.6666666666666667,1.0,0.9630868246861536,1.0,4.0,40.666666666666664,12.0,75.08121206931266,3.0,332.0
Yalantis_Side,Menu.Android,3.888888888888889,2.0,5.20055301232349,0.0,20.0,1.2222222222222223,1.0,0.42779263194649864,1.0,2.0,24.944444444444443,8.5,37.80207311809954,4.0,127.0
Yalantis_uCrop,Yalantis_uCrop,6.337662337662338,3.0,8.658142485864769,0.0,44.0,1.3636363636363635,1.0,0.8415069644939762,1.0,7.0,61.12987012987013,13.0,102.38168404365348,3.0,486.0
yangfuhai_ASimpleCache,yangfuhai_ASimpleCache,4.448275862068965,2.0,5.248035053349231,0.0,22.0,1.4482758620689655,1.0,0.6316761657092368,1.0,3.0,68.72413793103448,30.0,129.54836288090695,2.0,529.0
yanzhenjie_AndPermission,yanzhenjie_AndPermission,3.994047619047619,3.0,3.666480346252435,0.0,27.0,1.1666666666666667,1.0,0.37379213325354443,1.0,2.0,26.702380952380953,13.0,50.89693231274375,3.0,514.0
yanzhenjie_AndServer,yanzhenjie_AndServer,5.0233644859813085,3.0,6.298104334206797,0.0,52.0,1.5420560747663552,1.0,1.1929399028720318,1.0,5.0,56.21028037383178,23.5,102.56415689115892,2.0,919.0
yanzhenjie_NoHttp,yanzhenjie_NoHttp,4.456140350877193,3.0,4.741122659067216,0.0,27.0,1.5,1.0,0.8047217485013147,1.0,4.0,36.96491228070175,14.0,59.79133021362493,1.0,582.0
yanzhenjie_SwipeRecyclerView,yanzhenjie_SwipeRecyclerView,4.847272727272728,3.0,5.2463353405630055,0.0,35.0,1.3890909090909092,1.0,0.8357156833422519,1.0,6.0,40.32727272727273,18.0,71.63575101041943,3.0,499.0
yarolegovich_DiscreteScrollView,yarolegovich_DiscreteScrollView,4.228571428571429,2.0,4.818348629611966,0.0,25.0,1.2476190476190476,1.0,0.45533065713391985,1.0,3.0,35.21904761904762,11.0,72.56614766918379,3.0,580.0
yasserg_crawler4j,yasserg_crawler4j,5.27710843373494,4.0,5.709028478736602,0.0,38.0,1.3132530120481927,1.0,0.5615247283691833,1.0,3.0,57.06024096385542,32.0,71.60040696804738,1.0,396.0
ybq_Android,SpinKit,4.816901408450704,5.0,3.534765537405071,0.0,17.0,3.1690140845070425,2.0,2.4668424901536303,1.0,9.0,25.52112676056338,11.0,41.88380496937061,3.0,318.0
yhaolpz_FloatWindow,yhaolpz_FloatWindow,3.772727272727273,2.0,4.136415909341426,0.0,15.0,1.2727272727272727,1.0,0.5440432764778562,1.0,3.0,33.47727272727273,13.0,48.13763631087747,3.0,233.0
yipianfengye_android,zxingLibrary,4.711538461538462,3.0,5.709766447136402,0.0,28.0,1.3269230769230769,1.0,0.5848128189279914,1.0,3.0,38.80769230769231,15.5,49.156827248698335,1.0,191.0
yixia_VitamioBundle,yixia_VitamioBundle,4.9504950495049505,3.0,6.109625582020165,0.0,37.0,1.316831683168317,1.0,0.5988437704327723,1.0,4.0,64.36633663366337,21.0,112.3305588673249,3.0,749.0
YoKeyword_Fragmentation,YoKeyword_Fragmentation,5.232394366197183,3.0,5.164660416227815,0.0,27.0,1.7077464788732395,1.0,1.0972869815833148,1.0,5.0,31.62323943661972,11.0,57.75562893405204,1.0,545.0
youlookwhat_CloudReader,youlookwhat_CloudReader,4.75,3.0,5.516915295599411,0.0,44.0,1.4552845528455285,1.0,0.9226900591972081,1.0,10.0,39.416666666666664,16.0,57.308462236009056,2.0,511.0
youlookwhat_DesignPattern,youlookwhat_DesignPattern,2.5380710659898478,2.0,3.6090620545082355,0.0,34.0,1.2791878172588833,1.0,0.4497429540846446,1.0,2.0,13.213197969543147,8.0,13.24976813144814,2.0,85.0
youth5201314_banner,youth5201314_banner,6.082191780821918,5.0,6.157094879210338,0.0,43.0,1.8356164383561644,2.0,0.6874610823355949,1.0,4.0,37.31506849315068,20.0,79.32018040692363,3.0,660.0
youtube_api,samples,6.404761904761905,7.0,4.412065075971899,0.0,16.0,1.0,1.0,0.0,1.0,1.0,60.5,51.0,53.76337043006139,1.0,269.0
yudaocode_SpringBoot,Labs,4.298017771701982,4.0,2.965149171825097,0.0,21.0,1.053315105946685,1.0,0.2715933400582451,1.0,4.0,12.107997265892003,9.0,10.260923458786674,2.0,84.0
yuliskov_SmartTube,yuliskov_SmartTube,6.6526479750778815,4.0,8.045052762154112,0.0,79.0,1.5538940809968846,1.0,1.4717847340958063,1.0,49.0,74.17757009345794,21.0,153.5706507625907,1.0,2918.0
YunaiV_ruoyi,vue-pro,7.896211312700107,6.0,7.46658111322179,0.0,106.0,1.224119530416222,1.0,0.44191264742079966,1.0,4.0,24.931430096051226,11.0,49.99044845393184,1.0,1421.0
YunaiV_yudao,cloud,7.84704641350211,6.0,7.355524608293453,0.0,106.0,1.212289029535865,1.0,0.434015114124778,1.0,4.0,24.182753164556964,10.0,49.23059922220754,2.0,1421.0
zaproxy_zaproxy,zaproxy_zaproxy,4.7415774871185095,3.0,5.99171740380886,0.0,58.0,1.910820451843044,1.0,1.8100668581007937,1.0,32.0,72.57471264367815,25.0,137.46392889514874,1.0,1590.0
ZCShou_GoGoGo,ZCShou_GoGoGo,7.708333333333333,4.0,13.429022767210931,0.0,82.0,1.4583333333333333,1.0,0.713347915274833,1.0,4.0,79.4375,18.5,169.73382243596413,3.0,907.0
zendesk_maxwell,zendesk_maxwell,6.108974358974359,4.0,7.196885462439224,0.0,60.0,1.6217948717948718,1.0,0.808658519323168,1.0,4.0,56.907051282051285,27.0,86.19487948338299,1.0,767.0
zfdang_Android,Touch-Helper,4.127272727272727,3.0,5.171340342963413,0.0,30.0,1.1818181818181819,1.0,0.38924947208076144,1.0,2.0,41.03636363636364,12.0,106.53689391149793,2.0,736.0
zfile,dev_zfile,7.009661835748792,4.0,8.050079534694548,0.0,44.0,1.5048309178743962,1.0,1.1128680941921312,1.0,5.0,29.915458937198068,11.0,50.46428605679744,1.0,374.0
zhanghai_Douya,zhanghai_Douya,5.603697749196141,4.0,6.353467642029946,0.0,57.0,1.6254019292604502,1.0,1.0872764097408247,1.0,14.0,35.87700964630225,15.0,56.11256201448435,1.0,557.0
zhanglei,workspace_shopping-management-system,3.515463917525773,3.0,3.5914058356427305,0.0,17.0,1.3608247422680413,1.0,0.6643538058756367,1.0,4.0,55.18556701030928,34.0,83.52174491024617,2.0,560.0
ZHENFENG13_My,Blog,4.758620689655173,3.0,5.798700231941233,0.0,25.0,1.0517241379310345,1.0,0.3939192985791677,1.0,4.0,41.56896551724138,30.0,47.104256174875154,3.0,281.0
ZHENFENG13_spring,boot-projects,4.327102803738318,3.0,3.9900245919102644,0.0,17.0,1.074766355140187,1.0,0.42782765396693784,1.0,4.0,24.35514018691589,20.0,20.050526900547933,3.0,102.0
zhihu_Matisse,zhihu_Matisse,6.657894736842105,5.0,7.38386101634991,0.0,45.0,1.394736842105263,1.0,0.6341177044980645,1.0,4.0,44.973684210526315,20.0,58.974790927245195,3.0,295.0
zhisheng17_flink,learning,4.280405405405405,3.0,4.46976166909552,0.0,39.0,1.1300675675675675,1.0,0.3655762835791762,1.0,4.0,24.41554054054054,14.0,34.253701049357076,1.0,379.0
zhkl0228_unidbg,zhkl0228_unidbg,5.254936120789779,4.0,6.582206352475867,0.0,114.0,1.6074332171893146,1.0,1.3027091189917372,1.0,34.0,52.61149825783972,15.0,233.87125673189118,1.0,4707.0
ZhongFuCheng3y_austin,ZhongFuCheng3y_austin,6.2298850574712645,5.0,5.075115647353505,0.0,33.0,1.1235632183908046,1.0,0.3784039803712345,1.0,4.0,18.78735632183908,10.0,25.250118518728673,2.0,240.0
zhpanvip_BannerViewPager,zhpanvip_BannerViewPager,5.410958904109589,3.0,7.1992198968560235,0.0,46.0,1.4109589041095891,1.0,0.7233336489699037,1.0,4.0,43.205479452054796,18.0,91.17976123267425,3.0,728.0
zlt2000_microservices,platform,6.356125356125356,5.0,5.731737290980141,0.0,41.0,1.2507122507122508,1.0,0.5853871049810225,1.0,4.0,21.837606837606838,10.0,30.323104985649078,2.0,233.0
zo0r_react,native-push-notification,6.310344827586207,4.0,6.876998142232981,1.0,35.0,1.2413793103448276,1.0,0.4354941703556926,1.0,2.0,64.96551724137932,21.0,129.43875627344295,3.0,651.0
zongzibinbin_MallChat,zongzibinbin_MallChat,6.236486486486487,5.0,6.5569512197198305,0.0,62.0,1.2027027027027026,1.0,0.4649249478419735,1.0,4.0,20.855855855855857,10.0,43.48276882390507,1.0,541.0
zouzg_mybatis,generator-gui,7.17948717948718,5.0,7.813186542033972,0.0,36.0,1.4871794871794872,1.0,0.683327573129996,1.0,4.0,78.12820512820512,40.0,93.14707653891392,2.0,464.0
zq2599_blog_demos,zq2599_blog_demos,4.019241341396372,3.0,4.318731844957844,0.0,51.0,1.199010445299615,1.0,0.6829521672175272,1.0,16.0,28.579989004947773,11.0,64.16918091855197,1.0,997.0
zxing_zxing,zxing_zxing,4.983193277310924,4.0,4.806321583035273,0.0,52.0,1.66218487394958,2.0,0.7731817594228091,1.0,6.0,67.20504201680673,31.0,93.18902069036284,1.0,604.0
zzhoujay_RichText,zzhoujay_RichText,4.2727272727272725,2.0,5.84153450127894,0.0,33.0,1.446969696969697,1.0,0.8499159719525572,1.0,5.0,39.28030303030303,11.5,61.72424695776281,1.0,310.0
